shift_id,employee_id,shift_type,week_number
1498,1498,night,1
1499,1499,night,1
1500,1500,morning,1
1501,1501,morning,1
1502,1502,night,1
1503,1503,morning,1
1504,1504,night,1
1505,1505,evening,1
1506,1506,evening,1
1507,1507,night,1
1508,1508,evening,1
1509,1509,night,1
1510,1510,evening,1
1511,1511,morning,1
1512,1512,evening,1
1513,1513,evening,1
1514,1514,evening,1
1515,1515,night,1
1516,1516,morning,1
1517,1517,evening,1
1518,1518,evening,1
1519,1519,morning,1
1520,1520,evening,1
1521,1521,night,1
1522,1522,evening,1
1523,1523,morning,1
1524,1524,night,1
1525,1525,morning,1
1526,1526,evening,1
1527,1527,night,1
1528,1528,evening,1
1529,1529,night,1
1530,1530,night,1
1531,1531,morning,1
1532,1532,evening,1
1533,1533,night,1
1534,1534,evening,1
1535,1535,morning,1
1536,1536,morning,1
1537,1537,morning,1
1538,1538,evening,1
1539,1539,morning,1
1540,1540,morning,1
1541,1541,evening,1
1542,1542,night,1
1543,1543,morning,1
1544,1544,night,1
1545,1545,evening,1
1546,1546,morning,1
1547,1547,morning,1
1548,1548,night,1
1549,1549,night,1
1550,1550,morning,1
1551,1551,evening,1
1552,1552,evening,1
1553,1553,night,1
1554,1554,morning,1
1555,1555,morning,1
1556,1556,night,1
1557,1557,evening,1
1558,1558,evening,1
1559,1559,morning,1
1560,1560,night,1
1561,1561,night,1
1562,1562,evening,1
1563,1563,night,1
1564,1564,evening,1
1565,1565,night,1
1566,1566,night,1
1567,1567,evening,1
1568,1568,night,1
1569,1569,morning,1
1570,1570,night,1
1571,1571,night,1
1572,1572,evening,1
1573,1573,night,1
1574,1574,morning,1
1575,1575,morning,1
1576,1576,evening,1
1577,1577,evening,1
1578,1578,morning,1
1579,1579,morning,1
1580,1580,night,1
1581,1581,night,1
1582,1582,evening,1
1583,1583,night,1
1584,1584,evening,1
1585,1585,night,1
1586,1586,evening,1
1587,1587,morning,1
1588,1588,evening,1
1589,1589,morning,1
1590,1590,evening,1
1591,1591,night,1
1592,1592,night,1
1593,1593,morning,1
1594,1594,night,1
1595,1595,evening,1
1596,1596,night,1
1597,1597,morning,1
1598,1598,night,1
1599,1599,morning,1
1600,1600,evening,1
1601,1601,night,1
1602,1602,evening,1
1603,1603,morning,1
1604,1604,evening,1
1605,1605,night,1
1606,1606,morning,1
1607,1607,morning,1
1608,1608,night,1
1609,1609,evening,1
1610,1610,evening,1
1611,1611,night,1
1612,1612,night,1
1613,1613,morning,1
1614,1614,morning,1
1615,1615,night,1
1616,1616,morning,1
1617,1617,morning,1
1618,1618,morning,1
1619,1619,evening,1
1620,1620,evening,1
1621,1621,night,1
1622,1622,morning,1
1623,1623,night,1
1624,1624,morning,1
1625,1625,night,1
1626,1626,night,1
1627,1627,morning,1
1628,1628,morning,1
1629,1629,morning,1
1630,1630,morning,1
1631,1631,night,1
1632,1632,night,1
1633,1633,night,1
1634,1634,morning,1
1635,1635,evening,1
1636,1636,evening,1
1637,1637,evening,1
1638,1638,evening,1
1639,1639,night,1
1640,1640,night,1
1641,1641,morning,1
1642,1642,night,1
1643,1643,morning,1
1644,1644,night,1
1645,1645,evening,1
1646,1646,evening,1
1647,1647,evening,1
1648,1648,night,1
1649,1649,night,1
1650,1650,night,1
1651,1651,morning,1
1652,1652,evening,1
1653,1653,morning,1
1654,1654,morning,1
1655,1655,evening,1
1656,1656,morning,1
1657,1657,morning,1
1658,1658,morning,1
1659,1659,evening,1
1660,1660,morning,1
1661,1661,evening,1
1662,1662,morning,1
1663,1663,evening,1
1664,1664,morning,1
1665,1665,morning,1
1666,1666,evening,1
1667,1667,night,1
1668,1668,morning,1
1669,1669,night,1
1670,1670,evening,1
1671,1671,night,1
1672,1672,morning,1
1673,1673,evening,1
1674,1674,evening,1
1675,1675,evening,1
1676,1676,morning,1
1677,1677,evening,1
1678,1678,morning,1
1679,1679,evening,1
1680,1680,evening,1
1681,1681,evening,1
1682,1682,night,1
1683,1683,morning,1
1684,1684,morning,1
1685,1685,night,1
1686,1686,night,1
1687,1687,morning,1
1688,1688,morning,1
1689,1689,morning,1
1690,1690,evening,1
1691,1691,morning,1
1692,1692,evening,1
1693,1693,night,1
1694,1694,morning,1
1695,1695,morning,1
1696,1696,night,1
1697,1697,morning,1
1698,1698,evening,1
1699,1699,morning,1
1700,1700,evening,1
1701,1701,night,1
1702,1702,evening,1
1703,1703,night,1
1704,1704,evening,1
1705,1705,morning,1
1706,1706,evening,1
1707,1707,night,1
1708,1708,morning,1
1709,1709,night,1
1710,1710,morning,1
1711,1711,morning,1
1712,1712,night,1
1713,1713,morning,1
1714,1714,morning,1
1715,1715,night,1
1716,1716,morning,1
1717,1717,night,1
1718,1718,evening,1
1719,1719,morning,1
1720,1720,morning,1
1721,1721,morning,1
1722,1722,evening,1
1723,1723,night,1
1724,1724,evening,1
1725,1725,evening,1
1726,1726,morning,1
1727,1727,night,1
1728,1728,night,1
1729,1729,morning,1
1730,1730,night,1
1731,1731,night,1
1732,1732,night,1
1733,1733,morning,1
1734,1734,evening,1
1735,1735,morning,1
1736,1736,morning,1
1737,1737,night,1
1738,1738,night,1
1739,1739,night,1
1740,1740,evening,1
1741,1741,night,1
1742,1742,night,1
1743,1743,night,1
1744,1744,evening,1
1745,1745,night,1
1746,1746,morning,1
1747,1747,morning,1
1748,1748,night,1
1749,1749,morning,1
1750,1750,evening,1
1751,1751,evening,1
1752,1752,night,1
1753,1753,evening,1
1754,1754,night,1
1755,1755,morning,1
1756,1756,night,1
1757,1757,night,1
1758,1758,morning,1
1759,1759,night,1
1760,1760,evening,1
1761,1761,morning,1
1762,1762,morning,1
1763,1763,evening,1
1764,1764,morning,1
1765,1765,evening,1
1766,1766,evening,1
1767,1767,morning,1
1768,1768,morning,1
1769,1769,evening,1
1770,1770,evening,1
1771,1771,night,1
1772,1772,morning,1
1773,1773,evening,1
1774,1774,morning,1
1775,1775,night,1
1776,1776,night,1
1777,1777,evening,1
1778,1778,night,1
1779,1779,morning,1
1780,1780,morning,1
1781,1781,morning,1
1782,1782,evening,1
1783,1783,night,1
1784,1784,morning,1
1785,1785,evening,1
1786,1786,evening,1
1787,1787,evening,1
1788,1788,night,1
1789,1789,evening,1
1790,1790,morning,1
1791,1791,morning,1
1792,1792,evening,1
1793,1793,evening,1
1794,1794,night,1
1795,1795,evening,1
1796,1796,morning,1
1797,1797,evening,1
1798,1798,evening,1
1799,1799,evening,1
1800,1800,morning,1
1801,1801,morning,1
1802,1802,evening,1
1803,1803,morning,1
1804,1804,morning,1
1805,1805,morning,1
1806,1806,morning,1
1807,1807,morning,1
1808,1808,evening,1
1809,1809,evening,1
1810,1810,morning,1
1811,1811,evening,1
1812,1812,night,1
1813,1813,evening,1
1814,1814,evening,1
1815,1815,night,1
1816,1816,night,1
1817,1817,morning,1
1818,1818,morning,1
1819,1819,morning,1
1820,1820,evening,1
1821,1821,night,1
1822,1822,night,1
1823,1823,evening,1
1824,1824,night,1
1825,1825,morning,1
1826,1826,morning,1
1827,1827,night,1
1828,1828,morning,1
1829,1829,night,1
1830,1830,morning,1
1831,1831,evening,1
1832,1832,evening,1
1833,1833,morning,1
1834,1834,night,1
1835,1835,night,1
1836,1836,night,1
1837,1837,night,1
1838,1838,morning,1
1839,1839,evening,1
1840,1840,evening,1
1841,1841,morning,1
1842,1842,morning,1
1843,1843,night,1
1844,1844,morning,1
1845,1845,night,1
1846,1846,night,1
1847,1847,morning,1
1848,1848,evening,1
1849,1849,evening,1
1850,1850,night,1
1851,1851,night,1
1852,1852,night,1
1853,1853,morning,1
1854,1854,night,1
1855,1855,night,1
1856,1856,morning,1
1857,1857,evening,1
1858,1858,morning,1
1859,1859,morning,1
1860,1860,evening,1
1861,1861,evening,1
1862,1862,night,1
1863,1863,morning,1
1864,1864,morning,1
1865,1865,morning,1
1866,1866,morning,1
1867,1867,evening,1
1868,1868,evening,1
1869,1869,night,1
1870,1870,morning,1
1871,1871,morning,1
1872,1872,evening,1
1873,1873,night,1
1874,1874,morning,1
1875,1875,morning,1
1876,1876,night,1
1877,1877,night,1
1878,1878,evening,1
1879,1879,evening,1
1880,1880,morning,1
1881,1881,morning,1
1882,1882,night,1
1883,1883,evening,1
1884,1884,evening,1
1885,1885,night,1
1886,1886,morning,1
1887,1887,evening,1
1888,1888,night,1
1889,1889,night,1
1890,1890,evening,1
1891,1891,night,1
1892,1892,morning,1
1893,1893,evening,1
1894,1894,night,1
1895,1895,morning,1
1896,1896,night,1
1897,1897,evening,1
1898,1898,night,1
1899,1899,night,1
1900,1900,morning,1
1901,1901,evening,1
1902,1902,morning,1
1903,1903,evening,1
1904,1904,morning,1
1905,1905,night,1
1906,1906,evening,1
1907,1907,morning,1
1908,1908,morning,1
1909,1909,morning,1
1910,1910,evening,1
1911,1911,evening,1
1912,1912,morning,1
1913,1913,evening,1
1914,1914,evening,1
1915,1915,night,1
1916,1916,night,1
1917,1917,evening,1
1918,1918,evening,1
1919,1919,night,1
1920,1920,morning,1
1921,1921,morning,1
1922,1922,morning,1
1923,1923,evening,1
1924,1924,night,1
1925,1925,morning,1
1926,1926,evening,1
1927,1927,morning,1
1928,1928,morning,1
1929,1929,night,1
1930,1930,evening,1
1931,1931,evening,1
1932,1932,morning,1
1933,1933,evening,1
1934,1934,morning,1
1935,1935,night,1
1936,1936,night,1
1937,1937,night,1
1938,1938,night,1
1939,1939,morning,1
1940,1940,evening,1
1941,1941,morning,1
1942,1942,night,1
1943,1943,night,1
1944,1944,evening,1
1945,1945,morning,1
1946,1946,night,1
1947,1947,evening,1
1948,1948,evening,1
1949,1949,morning,1
1950,1950,night,1
1951,1951,night,1
1952,1952,morning,1
1953,1953,night,1
1954,1954,evening,1
1955,1955,morning,1
1956,1956,night,1
1957,1957,evening,1
1958,1958,morning,1
1959,1959,night,1
1960,1960,evening,1
1961,1961,night,1
1962,1962,evening,1
1963,1963,evening,1
1964,1964,morning,1
1965,1965,night,1
1966,1966,morning,1
1967,1967,night,1
1968,1968,night,1
1969,1969,morning,1
1970,1970,night,1
1971,1971,morning,1
1972,1972,morning,1
1973,1973,night,1
1974,1974,night,1
1975,1975,night,1
1976,1976,morning,1
1977,1977,night,1
1978,1978,night,1
1979,1979,morning,1
1980,1980,night,1
1981,1981,night,1
1982,1982,night,1
1983,1983,morning,1
1984,1984,evening,1
1985,1985,evening,1
1986,1986,morning,1
1987,1987,night,1
1988,1988,night,1
1989,1989,morning,1
1990,1990,night,1
1991,1991,night,1
1992,1992,night,1
1993,1993,night,1
1994,1994,night,1
1995,1995,evening,1
1996,1996,night,1
1997,1997,evening,1
1998,1998,evening,1
1999,1999,morning,1
2000,2000,night,1
2001,2001,evening,1
2002,2002,night,1
2003,2003,evening,1
2004,2004,morning,1
2005,2005,morning,1
2006,2006,morning,1
2007,2007,night,1
2008,2008,night,1
2009,2009,night,1
2010,2010,morning,1
2011,2011,night,1
2012,2012,night,1
2013,2013,morning,1
2014,2014,morning,1
2015,2015,evening,1
2016,2016,evening,1
2017,2017,night,1
2018,2018,morning,1
2019,2019,morning,1
2020,2020,evening,1
2021,2021,night,1
2022,2022,night,1
2023,2023,evening,1
2024,2024,night,1
2025,2025,evening,1
2026,2026,morning,1
2027,2027,evening,1
2028,2028,morning,1
2029,2029,morning,1
2030,2030,night,1
2031,2031,morning,1
2032,2032,morning,1
2033,2033,evening,1
2034,2034,morning,1
2035,2035,evening,1
2036,2036,evening,1
2037,2037,morning,1
2038,2038,night,1
2039,2039,evening,1
2040,2040,morning,1
2041,2041,evening,1
2042,2042,evening,1
2043,2043,morning,1
2044,2044,night,1
2045,2045,night,1
2046,2046,morning,1
2047,2047,night,1
2048,2048,evening,1
2049,2049,night,1
2050,2050,evening,1
2051,2051,morning,1
2052,2052,morning,1
2053,2053,morning,1
2054,2054,evening,1
2055,2055,morning,1
2056,2056,morning,1
2057,2057,night,1
2058,2058,morning,1
2059,2059,night,1
2060,2060,night,1
2061,2061,night,1
2062,2062,evening,1
2063,2063,evening,1
2064,2064,morning,1
2065,2065,evening,1
2066,2066,evening,1
2067,2067,evening,1
2068,2068,night,1
2069,2069,night,1
2070,2070,evening,1
2071,2071,morning,1
2072,2072,evening,1
2073,2073,evening,1
2074,2074,night,1
2075,2075,night,1
2076,2076,night,1
2077,2077,evening,1
2078,2078,night,1
2079,2079,morning,1
2080,2080,night,1
2081,2081,evening,1
2082,2082,morning,1
2083,2083,evening,1
2084,2084,evening,1
2085,2085,morning,1
2086,2086,evening,1
2087,2087,morning,1
2088,2088,evening,1
2089,2089,night,1
2090,2090,evening,1
2091,2091,night,1
2092,2092,morning,1
2093,2093,night,1
2094,2094,morning,1
2095,2095,night,1
2096,2096,evening,1
2097,2097,morning,1
2098,2098,evening,1
2099,2099,morning,1
2100,2100,night,1
2101,2101,evening,1
2102,2102,night,1
2103,2103,morning,1
2104,2104,morning,1
2105,2105,night,1
2106,2106,evening,1
2107,2107,morning,1
2108,2108,evening,1
2109,2109,night,1
2110,2110,morning,1
2111,2111,evening,1
2112,2112,night,1
2113,2113,morning,1
2114,2114,evening,1
2115,2115,night,1
2116,2116,morning,1
2117,2117,morning,1
2118,2118,evening,1
2119,2119,evening,1
2120,2120,evening,1
2121,2121,evening,1
2122,2122,morning,1
2123,2123,morning,1
2124,2124,evening,1
2125,2125,morning,1
2126,2126,evening,1
2127,2127,night,1
2128,2128,evening,1
2129,2129,evening,1
2130,2130,night,1
2131,2131,night,1
2132,2132,evening,1
2133,2133,night,1
2134,2134,night,1
2135,2135,morning,1
2136,2136,morning,1
2137,2137,morning,1
2138,2138,night,1
2139,2139,evening,1
2140,2140,morning,1
2141,2141,morning,1
2142,2142,morning,1
2143,2143,morning,1
2144,2144,morning,1
2145,2145,night,1
2146,2146,night,1
2147,2147,evening,1
2148,2148,morning,1
2149,2149,morning,1
2150,2150,morning,1
2151,2151,evening,1
2152,2152,evening,1
2153,2153,night,1
2154,2154,night,1
2155,2155,morning,1
2156,2156,evening,1
2157,2157,evening,1
2158,2158,morning,1
2159,2159,evening,1
2160,2160,night,1
2161,2161,morning,1
2162,2162,evening,1
2163,2163,evening,1
2164,2164,morning,1
2165,2165,night,1
2166,2166,evening,1
2167,2167,morning,1
2168,2168,evening,1
2169,2169,evening,1
2170,2170,morning,1
2171,2171,morning,1
2172,2172,night,1
2173,2173,night,1
2174,2174,morning,1
2175,2175,night,1
2176,2176,evening,1
2177,2177,morning,1
2178,2178,evening,1
2179,2179,night,1
2180,2180,night,1
2181,2181,morning,1
2182,2182,morning,1
2183,2183,morning,1
2184,2184,morning,1
2185,2185,evening,1
2186,2186,morning,1
2187,2187,night,1
2188,2188,morning,1
2189,2189,evening,1
2190,2190,morning,1
2191,2191,evening,1
2192,2192,night,1
2193,2193,evening,1
2194,2194,morning,1
2195,2195,evening,1
2196,2196,night,1
2197,2197,morning,1
2198,2198,morning,1
2199,2199,evening,1
2200,2200,morning,1
2201,2201,morning,1
2202,2202,morning,1
2203,2203,morning,1
2204,2204,night,1
2205,2205,evening,1
2206,2206,evening,1
2207,2207,night,1
2208,2208,evening,1
2209,2209,morning,1
2210,2210,night,1
2211,2211,evening,1
2212,2212,morning,1
2213,2213,night,1
2214,2214,morning,1
2215,2215,evening,1
2216,2216,evening,1
2217,2217,evening,1
2218,2218,evening,1
2219,2219,night,1
2220,2220,morning,1
2221,2221,morning,1
2222,2222,night,1
2223,2223,evening,1
2224,2224,evening,1
2225,2225,morning,1
2226,2226,evening,1
2227,2227,morning,1
2228,2228,morning,1
2229,2229,morning,1
2230,2230,morning,1
2231,2231,evening,1
2232,2232,night,1
2233,2233,night,1
2234,2234,night,1
2235,2235,night,1
2236,2236,night,1
2237,2237,morning,1
2238,2238,evening,1
2239,2239,evening,1
2240,2240,evening,1
2241,2241,evening,1
2242,2242,night,1
2243,2243,evening,1
2244,2244,night,1
2245,2245,morning,1
2246,2246,night,1
2247,2247,evening,1
2248,2248,evening,1
2249,2249,morning,1
2250,2250,evening,1
2251,2251,night,1
2252,2252,night,1
2253,2253,morning,1
2254,2254,morning,1
2255,2255,evening,1
2256,2256,evening,1
2257,2257,morning,1
2258,2258,night,1
2259,2259,night,1
2260,2260,night,1
2261,2261,evening,1
2262,2262,evening,1
2263,2263,night,1
2264,2264,evening,1
2265,2265,morning,1
2266,2266,evening,1
2267,2267,morning,1
2268,2268,night,1
2269,2269,evening,1
2270,2270,night,1
2271,2271,evening,1
2272,2272,night,1
2273,2273,morning,1
2274,2274,night,1
2275,2275,morning,1
2276,2276,evening,1
2277,2277,night,1
2278,2278,evening,1
2279,2279,evening,1
2280,2280,night,1
2281,2281,evening,1
2282,2282,evening,1
2283,2283,morning,1
2284,2284,morning,1
2285,2285,evening,1
2286,2286,evening,1
2287,2287,night,1
2288,2288,night,1
2289,2289,morning,1
2290,2290,evening,1
2291,2291,evening,1
2292,2292,evening,1
2293,2293,morning,1
2294,2294,evening,1
2295,2295,morning,1
2296,2296,morning,1
2297,2297,morning,1
2298,2298,evening,1
2299,2299,evening,1
2300,2300,evening,1
2301,2301,evening,1
2302,2302,evening,1
2303,2303,morning,1
2304,2304,evening,1
2305,2305,night,1
2306,2306,morning,1
2307,2307,night,1
2308,2308,morning,1
2309,2309,evening,1
2310,2310,evening,1
2311,2311,night,1
2312,2312,night,1
2313,2313,night,1
2314,2314,morning,1
2315,2315,night,1
2316,2316,night,1
2317,2317,morning,1
2318,2318,morning,1
2319,2319,night,1
2320,2320,evening,1
2321,2321,night,1
2322,2322,night,1
2323,2323,evening,1
2324,2324,morning,1
2325,2325,morning,1
2326,2326,night,1
2327,2327,evening,1
2328,2328,morning,1
2329,2329,evening,1
2330,2330,morning,1
2331,2331,evening,1
2332,2332,night,1
2333,2333,night,1
2334,2334,evening,1
2335,2335,night,1
2336,2336,night,1
2337,2337,morning,1
2338,2338,morning,1
2339,2339,night,1
2340,2340,night,1
2341,2341,evening,1
2342,2342,morning,1
2343,2343,morning,1
2344,2344,night,1
2345,2345,night,1
2346,2346,night,1
2347,2347,night,1
2348,2348,morning,1
2349,2349,evening,1
2350,2350,evening,1
2351,2351,evening,1
2352,2352,evening,1
2353,2353,morning,1
2354,2354,night,1
2355,2355,evening,1
2356,2356,night,1
2357,2357,evening,1
2358,2358,night,1
2359,2359,night,1
2360,2360,morning,1
2361,2361,evening,1
2362,2362,evening,1
2363,2363,night,1
2364,2364,evening,1
2365,2365,night,1
2366,2366,night,1
2367,2367,night,1
2368,2368,morning,1
2369,2369,evening,1
2370,2370,night,1
2371,2371,morning,1
2372,2372,night,1
2373,2373,night,1
2374,2374,night,1
2375,2375,morning,1
2376,2376,morning,1
2377,2377,evening,1
2378,2378,night,1
2379,2379,morning,1
2380,2380,evening,1
2381,2381,night,1
2382,2382,night,1
2383,2383,night,1
2384,2384,morning,1
2385,2385,night,1
2386,2386,morning,1
2387,2387,evening,1
2388,2388,morning,1
2389,2389,morning,1
2390,2390,evening,1
2391,2391,morning,1
2392,2392,night,1
2393,2393,morning,1
2394,2394,evening,1
2395,2395,evening,1
2396,2396,evening,1
2397,2397,evening,1
2398,2398,night,1
2399,2399,morning,1
2400,2400,evening,1
2401,2401,night,1
2402,2402,night,1
2403,2403,evening,1
2404,2404,night,1
2405,2405,night,1
2406,2406,morning,1
2407,2407,night,1
2408,2408,evening,1
2409,2409,evening,1
2410,2410,evening,1
2411,2411,night,1
2412,2412,night,1
2413,2413,evening,1
2414,2414,evening,1
2415,2415,night,1
2416,2416,evening,1
2417,2417,evening,1
2418,2418,evening,1
2419,2419,night,1
2420,2420,evening,1
2421,2421,morning,1
2422,2422,night,1
2423,2423,evening,1
2424,2424,night,1
2425,2425,evening,1
2426,2426,morning,1
2427,2427,night,1
2428,2428,night,1
2429,2429,evening,1
2430,2430,night,1
2431,2431,night,1
2432,2432,night,1
2433,2433,morning,1
2434,2434,night,1
2435,2435,evening,1
2436,2436,evening,1
2437,2437,night,1
2438,2438,night,1
2439,2439,evening,1
2440,2440,night,1
2441,2441,night,1
