employee_id,week,shift_type
524,4,night
525,1,evening
525,2,morning
525,3,evening
525,4,night
526,1,morning
526,2,morning
526,3,night
526,4,evening
527,1,morning
527,2,morning
527,3,night
527,4,evening
528,1,morning
528,2,night
528,3,evening
528,4,evening
529,1,morning
529,2,evening
529,3,night
529,4,evening
530,1,night
530,2,morning
530,3,night
530,4,morning
531,1,evening
531,2,morning
531,3,night
531,4,night
532,1,evening
532,2,night
532,3,evening
532,4,morning
533,1,night
533,2,evening
533,3,morning
533,4,evening
534,1,evening
534,2,night
534,3,night
534,4,evening
535,1,morning
535,2,morning
535,3,evening
535,4,evening
536,1,evening
536,2,evening
536,3,morning
536,4,evening
537,1,morning
537,2,night
537,3,night
537,4,night
538,1,evening
538,2,morning
538,3,morning
538,4,morning
539,1,evening
539,2,morning
539,3,morning
539,4,morning
540,1,night
540,2,morning
540,3,night
540,4,night
541,1,morning
541,2,evening
541,3,morning
541,4,evening
542,1,evening
542,2,evening
542,3,evening
542,4,night
543,1,night
543,2,night
543,3,night
543,4,night
544,1,night
544,2,morning
544,3,night
544,4,morning
545,1,evening
545,2,evening
545,3,evening
545,4,morning
546,1,evening
546,2,night
546,3,evening
546,4,night
547,1,night
547,2,morning
547,3,night
547,4,night
548,1,evening
548,2,night
548,3,night
548,4,evening
549,1,night
549,2,evening
549,3,night
549,4,evening
550,1,morning
550,2,evening
550,3,night
550,4,morning
551,1,night
551,2,morning
551,3,morning
551,4,morning
552,1,morning
552,2,evening
552,3,night
552,4,evening
553,1,morning
553,2,night
553,3,evening
553,4,night
554,1,morning
554,2,night
554,3,morning
554,4,evening
555,1,morning
555,2,evening
555,3,night
555,4,evening
556,1,night
556,2,evening
556,3,morning
556,4,night
557,1,night
557,2,morning
557,3,night
557,4,evening
558,1,night
558,2,evening
558,3,evening
558,4,night
559,1,morning
559,2,night
559,3,morning
559,4,night
560,1,night
560,2,evening
560,3,night
560,4,morning
561,1,evening
561,2,morning
561,3,evening
561,4,evening
562,1,night
562,2,evening
562,3,morning
562,4,night
563,1,morning
563,2,night
563,3,night
563,4,morning
564,1,evening
564,2,night
564,3,morning
564,4,morning
565,1,night
565,2,evening
565,3,night
565,4,morning
566,1,evening
566,2,evening
566,3,morning
566,4,evening
567,1,night
567,2,evening
567,3,morning
567,4,night
568,1,night
568,2,morning
568,3,evening
568,4,night
569,1,morning
569,2,night
569,3,morning
569,4,evening
570,1,morning
570,2,morning
570,3,morning
570,4,morning
571,1,evening
571,2,morning
571,3,night
571,4,morning
572,1,night
572,2,morning
572,3,night
572,4,morning
573,1,morning
573,2,morning
573,3,night
573,4,night
574,1,night
574,2,night
574,3,night
574,4,morning
575,1,night
575,2,night
575,3,evening
575,4,night
576,1,evening
576,2,morning
576,3,evening
576,4,night
577,1,morning
577,2,evening
577,3,morning
577,4,evening
578,1,morning
578,2,evening
578,3,evening
578,4,night
579,1,morning
579,2,night
579,3,evening
579,4,morning
580,1,morning
580,2,morning
580,3,evening
580,4,evening
581,1,morning
581,2,night
581,3,evening
581,4,morning
582,1,night
582,2,night
582,3,night
582,4,morning
583,1,night
583,2,morning
583,3,night
583,4,night
584,1,morning
584,2,night
584,3,morning
584,4,morning
585,1,evening
585,2,night
585,3,evening
585,4,morning
586,1,morning
586,2,evening
586,3,evening
586,4,morning
587,1,evening
587,2,morning
587,3,evening
587,4,morning
588,1,evening
588,2,night
588,3,morning
588,4,evening
589,1,evening
589,2,morning
589,3,night
589,4,morning
590,1,night
590,2,evening
590,3,morning
590,4,morning
591,1,night
591,2,morning
591,3,night
591,4,evening
592,1,morning
592,2,evening
592,3,night
592,4,morning
593,1,morning
593,2,evening
593,3,morning
593,4,evening
594,1,morning
594,2,evening
594,3,night
594,4,morning
595,1,morning
595,2,night
595,3,night
595,4,night
596,1,night
596,2,evening
596,3,morning
596,4,morning
597,1,night
597,2,evening
597,3,night
597,4,morning
598,1,evening
598,2,evening
598,3,evening
598,4,night
599,1,evening
599,2,night
599,3,night
599,4,night
600,1,night
600,2,morning
600,3,evening
600,4,morning
601,1,night
601,2,evening
601,3,morning
601,4,evening
602,1,evening
602,2,night
602,3,morning
602,4,morning
603,1,morning
603,2,evening
603,3,morning
603,4,evening
604,1,evening
604,2,night
604,3,evening
604,4,morning
605,1,night
605,2,morning
605,3,morning
605,4,morning
606,1,morning
606,2,morning
606,3,morning
606,4,morning
607,1,evening
607,2,evening
607,3,morning
607,4,night
608,1,evening
608,2,evening
608,3,night
608,4,morning
609,1,morning
609,2,night
609,3,evening
609,4,morning
610,1,morning
610,2,morning
610,3,night
610,4,evening
611,1,night
611,2,morning
611,3,night
611,4,evening
612,1,evening
612,2,morning
612,3,evening
612,4,night
613,1,evening
613,2,evening
613,3,morning
613,4,morning
614,1,night
614,2,night
614,3,night
614,4,morning
615,1,night
615,2,evening
615,3,morning
615,4,morning
616,1,night
616,2,night
616,3,night
616,4,morning
617,1,night
617,2,night
617,3,morning
617,4,morning
618,1,morning
618,2,evening
618,3,morning
618,4,morning
619,1,morning
619,2,morning
619,3,night
619,4,evening
620,1,morning
620,2,evening
620,3,evening
620,4,morning
621,1,morning
621,2,morning
621,3,evening
621,4,evening
622,1,evening
622,2,evening
622,3,evening
622,4,night
623,1,night
623,2,evening
623,3,morning
623,4,evening
624,1,evening
624,2,night
624,3,evening
624,4,morning
625,1,morning
625,2,night
625,3,night
625,4,morning
626,1,morning
626,2,night
626,3,evening
626,4,morning
627,1,night
627,2,night
627,3,night
627,4,evening
628,1,night
628,2,morning
628,3,evening
628,4,evening
629,1,evening
629,2,morning
629,3,evening
629,4,morning
630,1,morning
630,2,evening
630,3,morning
630,4,evening
631,1,evening
631,2,night
631,3,evening
631,4,evening
632,1,morning
632,2,night
632,3,night
632,4,evening
633,1,morning
633,2,night
633,3,morning
633,4,morning
634,1,morning
634,2,evening
634,3,evening
634,4,morning
635,1,night
635,2,night
635,3,night
635,4,morning
636,1,morning
636,2,morning
636,3,night
636,4,evening
637,1,evening
637,2,evening
637,3,night
637,4,night
638,1,evening
638,2,night
638,3,evening
638,4,evening
639,1,evening
639,2,evening
639,3,evening
639,4,evening
640,1,night
640,2,night
640,3,morning
640,4,night
641,1,evening
641,2,evening
641,3,morning
641,4,night
642,1,night
642,2,night
642,3,morning
642,4,night
643,1,evening
643,2,night
643,3,morning
643,4,night
644,1,night
644,2,night
644,3,evening
644,4,morning
645,1,night
645,2,morning
645,3,evening
645,4,night
646,1,night
646,2,evening
646,3,morning
646,4,night
647,1,night
647,2,evening
647,3,night
647,4,morning
648,1,morning
648,2,morning
648,3,evening
648,4,evening
649,1,night
649,2,night
649,3,night
649,4,evening
650,1,night
650,2,night
650,3,morning
650,4,evening
651,1,evening
651,2,night
651,3,night
651,4,morning
652,1,morning
652,2,morning
652,3,morning
652,4,evening
653,1,morning
653,2,morning
653,3,night
653,4,evening
654,1,evening
654,2,night
654,3,morning
654,4,night
655,1,morning
655,2,night
655,3,evening
655,4,morning
656,1,night
656,2,evening
656,3,evening
656,4,evening
657,1,morning
657,2,morning
657,3,evening
657,4,night
658,1,evening
658,2,evening
658,3,morning
658,4,evening
659,1,night
659,2,morning
659,3,morning
659,4,night
660,1,evening
660,2,night
660,3,evening
660,4,evening
661,1,evening
661,2,evening
661,3,night
661,4,evening
662,1,night
662,2,evening
662,3,night
662,4,night
663,1,night
663,2,evening
663,3,morning
663,4,evening
664,1,morning
664,2,morning
664,3,night
664,4,night
665,1,morning
665,2,morning
665,3,night
665,4,morning
666,1,morning
666,2,morning
666,3,evening
666,4,evening
667,1,night
667,2,evening
667,3,night
667,4,evening
668,1,morning
668,2,evening
668,3,morning
668,4,morning
669,1,night
669,2,morning
669,3,night
669,4,morning
670,1,morning
670,2,night
670,3,morning
670,4,night
671,1,morning
671,2,morning
671,3,night
671,4,night
672,1,night
672,2,evening
672,3,morning
672,4,night
673,1,night
673,2,evening
673,3,evening
673,4,morning
674,1,morning
674,2,night
674,3,morning
674,4,night
675,1,night
675,2,morning
675,3,night
675,4,night
676,1,morning
676,2,night
676,3,night
676,4,night
677,1,night
677,2,night
677,3,morning
677,4,morning
678,1,evening
678,2,morning
678,3,night
678,4,evening
679,1,evening
679,2,night
679,3,evening
679,4,night
680,1,morning
680,2,evening
680,3,morning
680,4,evening
681,1,evening
681,2,evening
681,3,morning
681,4,evening
682,1,morning
682,2,evening
682,3,morning
682,4,night
683,1,night
683,2,evening
683,3,night
683,4,morning
684,1,morning
684,2,night
684,3,evening
684,4,night
685,1,night
685,2,morning
685,3,evening
685,4,evening
686,1,evening
686,2,night
686,3,evening
686,4,morning
687,1,night
687,2,night
687,3,evening
687,4,night
688,1,morning
688,2,night
688,3,night
688,4,night
689,1,evening
689,2,night
689,3,evening
689,4,evening
690,1,night
690,2,night
690,3,morning
690,4,evening
691,1,night
691,2,night
691,3,morning
691,4,evening
692,1,night
692,2,evening
692,3,night
692,4,night
693,1,morning
693,2,evening
693,3,night
693,4,morning
694,1,evening
694,2,night
694,3,night
694,4,morning
695,1,night
695,2,evening
695,3,night
695,4,evening
696,1,night
696,2,evening
696,3,night
696,4,night
697,1,night
697,2,evening
697,3,morning
697,4,morning
698,1,night
698,2,morning
698,3,night
698,4,morning
699,1,night
699,2,morning
699,3,evening
699,4,evening
700,1,morning
700,2,morning
700,3,morning
700,4,morning
701,1,morning
701,2,night
701,3,morning
701,4,evening
702,1,morning
702,2,evening
702,3,evening
702,4,morning
703,1,morning
703,2,morning
703,3,evening
703,4,night
704,1,night
704,2,morning
704,3,evening
704,4,night
705,1,evening
705,2,night
705,3,night
705,4,morning
706,1,morning
706,2,night
706,3,morning
706,4,evening
707,1,morning
707,2,night
707,3,night
707,4,morning
708,1,night
708,2,evening
708,3,night
708,4,evening
709,1,morning
709,2,night
709,3,night
709,4,morning
710,1,evening
710,2,morning
710,3,evening
710,4,night
711,1,night
711,2,evening
711,3,evening
711,4,night
712,1,evening
712,2,morning
712,3,morning
712,4,night
713,1,morning
713,2,night
713,3,morning
713,4,morning
714,1,night
714,2,night
714,3,evening
714,4,morning
715,1,evening
715,2,morning
715,3,morning
715,4,evening
716,1,morning
716,2,evening
716,3,evening
716,4,morning
717,1,night
717,2,morning
717,3,night
717,4,evening
718,1,evening
718,2,morning
718,3,evening
718,4,morning
719,1,evening
719,2,morning
719,3,morning
719,4,morning
720,1,night
720,2,evening
720,3,evening
720,4,evening
721,1,morning
721,2,morning
721,3,night
721,4,morning
722,1,night
722,2,morning
722,3,morning
722,4,evening
723,1,night
723,2,night
723,3,night
723,4,evening
724,1,morning
724,2,morning
724,3,evening
724,4,morning
725,1,night
725,2,morning
725,3,night
725,4,night
726,1,morning
726,2,morning
726,3,evening
726,4,evening
727,1,evening
727,2,evening
727,3,night
727,4,morning
728,1,morning
728,2,evening
728,3,night
728,4,morning
729,1,night
729,2,night
729,3,night
729,4,morning
730,1,morning
730,2,evening
730,3,evening
730,4,morning
731,1,evening
731,2,morning
731,3,evening
731,4,night
732,1,evening
732,2,night
732,3,night
732,4,morning
733,1,evening
733,2,morning
733,3,morning
733,4,evening
734,1,morning
734,2,night
734,3,evening
734,4,night
735,1,evening
735,2,night
735,3,night
735,4,morning
736,1,night
736,2,evening
736,3,morning
736,4,morning
737,1,night
737,2,evening
737,3,morning
737,4,morning
738,1,morning
738,2,evening
738,3,morning
738,4,night
739,1,evening
739,2,morning
739,3,morning
739,4,morning
740,1,night
740,2,morning
740,3,night
740,4,night
741,1,evening
741,2,night
741,3,morning
741,4,evening
742,1,morning
742,2,evening
742,3,morning
742,4,night
743,1,evening
743,2,evening
743,3,night
743,4,evening
744,1,night
744,2,morning
744,3,morning
744,4,evening
745,1,morning
745,2,morning
745,3,night
745,4,evening
746,1,evening
746,2,night
746,3,night
746,4,evening
747,1,morning
747,2,evening
747,3,morning
747,4,night
748,1,morning
748,2,evening
748,3,morning
748,4,night
749,1,evening
749,2,morning
749,3,morning
749,4,morning
750,1,morning
750,2,morning
750,3,night
750,4,evening
751,1,night
751,2,evening
751,3,evening
751,4,night
752,1,night
752,2,morning
752,3,night
752,4,morning
753,1,evening
753,2,evening
753,3,morning
753,4,morning
754,1,night
754,2,night
754,3,morning
754,4,night
755,1,night
755,2,morning
755,3,evening
755,4,night
756,1,morning
756,2,night
756,3,night
756,4,evening
757,1,evening
757,2,evening
757,3,evening
757,4,night
758,1,morning
758,2,night
758,3,evening
758,4,morning
759,1,evening
759,2,evening
759,3,night
759,4,night
760,1,evening
760,2,evening
760,3,evening
760,4,night
761,1,night
761,2,morning
761,3,night
761,4,night
762,1,morning
762,2,morning
762,3,night
762,4,night
763,1,evening
763,2,morning
763,3,evening
763,4,morning
764,1,night
764,2,night
764,3,night
764,4,night
765,1,evening
765,2,evening
765,3,night
765,4,evening
766,1,evening
766,2,evening
766,3,evening
766,4,morning
767,1,morning
767,2,evening
767,3,evening
767,4,morning
768,1,evening
768,2,evening
768,3,evening
768,4,morning
769,1,night
769,2,evening
769,3,night
769,4,morning
770,1,morning
770,2,morning
770,3,night
770,4,night
771,1,evening
771,2,morning
771,3,night
771,4,night
772,1,evening
772,2,evening
772,3,morning
772,4,morning
773,1,evening
773,2,evening
773,3,morning
773,4,night
774,1,night
774,2,night
774,3,evening
774,4,morning
775,1,evening
775,2,night
775,3,morning
775,4,night
776,1,evening
776,2,evening
776,3,night
776,4,morning
777,1,night
777,2,morning
777,3,evening
777,4,evening
778,1,night
778,2,night
778,3,evening
778,4,morning
779,1,morning
779,2,night
779,3,night
779,4,morning
780,1,evening
780,2,morning
780,3,morning
780,4,evening
781,1,morning
781,2,evening
781,3,night
781,4,night
782,1,morning
782,2,morning
782,3,night
782,4,morning
783,1,morning
783,2,morning
783,3,morning
783,4,morning
784,1,evening
784,2,evening
784,3,morning
784,4,night
785,1,morning
785,2,morning
785,3,morning
785,4,morning
786,1,evening
786,2,evening
786,3,evening
786,4,night
787,1,night
787,2,morning
787,3,evening
787,4,evening
788,1,night
788,2,morning
788,3,night
788,4,morning
789,1,night
789,2,night
789,3,morning
789,4,night
790,1,night
790,2,morning
790,3,morning
790,4,evening
791,1,morning
791,2,morning
791,3,evening
791,4,morning
792,1,morning
792,2,night
792,3,morning
792,4,morning
